boiled rice, health drinks, mosquito repellent, other rice products, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, other sweets, other vegetables, root vegetables, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
banana, chips, gourd / cucumber, other vegetables, raw rice, root vegetables, snacky nuts, sooji / rava, toor dal,,,,,,,,,,,,,,,,,,,
banana, beans, bread, cookies, gourd / cucumber, healthy / digestive biscuits, raw rice, ready mix, root vegetables, salty biscuits, whole spices,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, other dals, other sauces, other vegetables, root vegetables, shoe polish, sugar, tomato ketchup,,,,,,,,,,,,,,,,,,,
bread, cashews, exotic vegetables, other pickle, toothpaste,,,,,,,,,,,,,,,,,,,,,,,
maida,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, liquid soaps / bars, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, glucose, marie / milk biscuits, gourd / cucumber, healthy / digestive biscuits, organic dals / pulses, organic flours, organic masalas / spices, organic salt,sugar / jaggery, other vegetables, root vegetables, sooji / rava, whole grains,,,,,,,,,,,,,,
banana, basmati rice, gourd / cucumber, other oils, raw rice, sooji / rava, sugar,,,,,,,,,,,,,,,,,,,,,
ground coffee, liquid soaps / bars, maida,,,,,,,,,,,,,,,,,,,,,,,,,
banana, namkeen, other dals, other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, other rice products, other vegetables, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, bread, gourd / cucumber, other dals, shaving cream, foam / gels,,,,,,,,,,,,,,,,,,,,,
beans, bread, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, other dals, raw rice,,,,,,,,,,,,,,,,,,,,,,,,,
bread, cream biscuits, raw rice, toothpaste,,,,,,,,,,,,,,,,,,,,,,,,
beans, moong dal, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, boiled rice, gourd / cucumber, health drinks, maida, moong dal, namkeen, other dals, other rice products, root vegetables, whole spices,,,,,,,,,,,,,,,,
other dals,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, raw rice, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,,
banana, basmati rice, beans, exotic vegetables, frozen chicken, health drinks, home / air freshener, liquid soaps / bars, moong dal, other vegetables, whole spices,,,,,,,,,,,,,,,,,
exotic vegetables, organic dry fruits, organic f/v, organic masalas / spices, organic salt,sugar / jaggery, other dry fruits, whole spices,,,,,,,,,,,,,,,,,,,,
chips, gourd / cucumber, other sauces, root vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, ground coffee, jaggery, liquid soaps / bars, moong dal, other dals, other rice products, other vegetables, raw rice, rice flour, root vegetables, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,
beans, gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,
banana, hair oil, health drinks, organic rice / rice products, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, curd, gourd / cucumber, mosquito repellent, organic f/v, organic masalas / spices,,,,,,,,,,,,,,,,,,,,,,
eggs, health drinks, organic salt,sugar / jaggery,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, raisins,,,,,,,,,,,,,,,,,,,,,,,,
healthy / digestive biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashews, glucose, marie / milk biscuits, ground coffee, namkeen, root vegetables, sugar, toor dal,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, hand wash, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,
beans, bread,,,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, namkeen, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,
ayurvedic, beans, cashews, gourd / cucumber, namkeen, other dry fruits, other vegetables, raisins, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, bread, chinese noodles, eggs, exotic vegetables, ghee, other dals, other sauces, raisins, raw peanuts, regular pasta, whole spices,,,,,,,,,,,,,,,
banana, bread, cooking paste, other dals, root vegetables, snacky nuts, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, cut vegetables, raw rice, sunflower oils, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,
boiled rice, cream biscuits, gourd / cucumber, health drinks, mosquito repellent, other dals, other rice products, other vegetables, sooji / rava, toor dal, urad dal,,,,,,,,,,,,,,,,,
bread, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
cooking sauce, ground coffee, liquid soaps / bars,,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, other dry fruits, raisins,,,,,,,,,,,,,,,,,,,,,,,,,
beans, glucose, marie / milk biscuits, gourd / cucumber, organic f/v, snacky nuts, sooji / rava,,,,,,,,,,,,,,,,,,,,,
banana, beans, other dals, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, gourd / cucumber, liquid soaps / bars, other vegetables, shampoo,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, namkeen, organic f/v, other dry fruits, other rice products, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,
banana, honey,,,,,,,,,,,,,,,,,,,,,,,,,,
chips, cookies, cream biscuits, namkeen, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
besan, maida, moong dal, namkeen, organic dals / pulses, other dals, other sauces, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, raw peanuts, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, moong dal, organic f/v, organic rice / rice products, other dals, other vegetables, raw peanuts, root vegetables, sooji / rava, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,
avalakki / poha, boiled rice, cooking sauce, namkeen, other rice products, ready mix, sunflower oils,,,,,,,,,,,,,,,,,,,,,
other dals,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cookies, eggs, jaggery, namkeen, raisins, root vegetables, snacky nuts, sugar cubes, toor dal,,,,,,,,,,,,,,,,,
cream biscuits, moong dal, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
butter / cream, ghee, instant noodles, instant pastas, organic masalas / spices, other dals, other dry fruits, other insect repellent, raw rice, sanitary aids, sooji / rava, sugar, toor dal, urad dal,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, sooji / rava, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, boiled rice, bread, exotic vegetables, organic f/v, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, beans, organic masalas / spices, other vegetables, root vegetables, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, health drinks, honey, jaggery, moong dal, namkeen, other vegetables, root vegetables, sugar, sunflower oils, urad dal,,,,,,,,,,,,,,,,
moong dal, raw rice, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, organic dals / pulses, organic f/v, organic masalas / spices, organic rice / rice products, organic salt,sugar / jaggery, raisins, sooji / rava,,,,,,,,,,,,,,,,,,,
boiled rice, bread, moong dal, sugar,,,,,,,,,,,,,,,,,,,,,,,,
bread, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, chips, cooking paste, maida, muffins, cookies / rusk, other vegetables, raisins, root vegetables, toor dal, whole spices,,,,,,,,,,,,,,,,,
banana, beans, namkeen, other dals, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, chips, exotic vegetables, ghee, health drinks, namkeen, other vegetables, ready to eat / cook, toor dal,,,,,,,,,,,,,,,,,,
banana, basmati rice, chinese noodles, cream biscuits, gourd / cucumber, organic dals / pulses, organic f/v, other vegetables, root vegetables, sunflower oils, yogurt / lassi,,,,,,,,,,,,,,,,,
bread, gourd / cucumber, moong dal, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
bread, cashews, gourd / cucumber, other dry fruits, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,
jaggery, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, organic f/v, other dals, other vegetables, raw rice, sooji / rava, sugar, toor dal,,,,,,,,,,,,,,,,,,,
banana, bread, ghee, namkeen, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, beans, chips, cream biscuits, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
organic f/v, other vegetables, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
beans, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,,
besan, moong dal, sooji / rava, sugar, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, bread, cashews, other dry fruits, other vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, salty biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,
cooking paste, instant noodles, other dals,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other dals, other insect repellent, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, bread,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha,,,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
hair colors / dyes, namkeen, oats, organic f/v, other dals, sugar, toor dal,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, gourd / cucumber, milk, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, organic f/v, other dry fruits, other vegetables, raisins,,,,,,,,,,,,,,,,,,,,,,
beans,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, cashews, gourd / cucumber, other vegetables, root vegetables, sooji / rava, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,
other vegetables, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,
beans, chips, instant noodles, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, cream biscuits, gourd / cucumber, instant noodles, other vegetables,,,,,,,,,,,,,,,,,,,,,,
cooking sauce, glucose, marie / milk biscuits, jams / sauces, organic f/v, pasta / noodles, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,,,
beans, cashews, exotic vegetables, instant noodles, sugar,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal, other vegetables, root vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, avalakki / poha, glucose, marie / milk biscuits, gourd / cucumber, liquid detergent, moong dal, namkeen, other dals,,,,,,,,,,,,,,,,,,,
ground coffee, moong dal, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other dry fruits, raisins, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other dals, other vegetables, raisins, root vegetables,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, maida, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,
besan, cooking paste, cooking sauce, ground coffee, maida, other juices, other vegetables, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,
besan, gourd / cucumber, health drinks,,,,,,,,,,,,,,,,,,,,,,,,,
banana, boiled rice, cooking paste, other oils, other vegetables, shampoo,,,,,,,,,,,,,,,,,,,,,,
beans, cakes, cashews, energy drinks, hair colors / dyes, honey, maida, moong dal, other dals, other rice products, other vegetables, raisins, rice flour, root vegetables, sugar, sunflower oils, whole spices,,,,,,,,,,,
avalakki / poha, boiled rice, moong dal, other dals, other rice products, raw rice, root vegetables, sunflower oils, toor dal, urad dal,,,,,,,,,,,,,,,,,,
beans, organic f/v, vermicelli,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, grooming, organic f/v, raw rice, shaving cream, foam / gels,,,,,,,,,,,,,,,,,,,,,,
namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, namkeen, other sweets, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, gourd / cucumber, moong dal, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, cakes, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, liquid soaps / bars, organic f/v, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other vegetables, root vegetables, shaving cream, foam / gels, urad dal,,,,,,,,,,,,,,,,,,,,,
chips, namkeen, other dals, other rice products, pet food, raw rice, snacky nuts, toor dal,,,,,,,,,,,,,,,,,,,,
avalakki / poha, other dals, sugar, sunflower oils, urad dal,,,,,,,,,,,,,,,,,,,,,,,
beans, glucose, marie / milk biscuits, gourd / cucumber, other sweets, pain relievers, root vegetables, sugar, toothpaste, whole spices,,,,,,,,,,,,,,,,,,
exotic vegetables, mosquito repellent, organic dals / pulses, organic f/v, organic salt,sugar / jaggery, other insect repellent, other rice products, root vegetables, sugar, whole grains, whole spices,,,,,,,,,,,,,,,,
avalakki / poha, cashews, cooking sauce, mustard oils, toor dal,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,
cookies, other vegetables, toothpaste,,,,,,,,,,,,,,,,,,,,,,,,,
beans, organic f/v, organic juices, organic salt,sugar / jaggery, other vegetables,,,,,,,,,,,,,,,,,,,,,,
curd, milk drinks,,,,,,,,,,,,,,,,,,,,,,,,,,
diapers / wipes,,,,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, banana, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, exotic vegetables, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, hair oil, moong dal, organic f/v, other dals, other vegetables, sooji / rava, toor dal, whole spices,,,,,,,,,,,,,,,,,
chips, corn snacks, gourd / cucumber, maida, other dals, other rice products,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, organic f/v, other rice products,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, honey, other dals, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, organic f/v, raisins,,,,,,,,,,,,,,,,,,,,,,,,,
banana, moong dal, other dals, other rice products, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
beans, cream biscuits, gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, honey, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, ready mix, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,
beans, liquid soaps / bars, namkeen, organic f/v, root vegetables, sooji / rava, sunflower oils, toor dal, urad dal,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, liquid soaps / bars, other vegetables, root vegetables, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal, other dals, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,
banana, boiled rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, exotic vegetables, gourd / cucumber, moong dal, organic f/v, other dals, other rice products, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,
gourd / cucumber, namkeen, organic masalas / spices, other dals, other rice products, other vegetables,,,,,,,,,,,,,,,,,,,,,,
honey, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,
besan, organic f/v, other vegetables, raw rice, root vegetables, sooji / rava, sugar, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,
banana, organic f/v, other vegetables, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, bread, other dals, other rice products, sugar, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,
banana, butter / cream, organic f/v, other vegetables, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,,
beans, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
cashews, moong dal, other dals, other dry fruits, raisins, raw peanuts, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,
besan, honey, namkeen, other dals, other oils, other vegetables, root vegetables, snacky nuts, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,
avalakki / poha, cashews, exotic vegetables, liquid soaps / bars, namkeen, organic dals / pulses, other dry fruits, raisins, rice flour,,,,,,,,,,,,,,,,,,,
besan, organic f/v, sooji / rava, sugar,,,,,,,,,,,,,,,,,,,,,,,,
beans, curd, exotic vegetables, maida, organic f/v, other dals, other vegetables, raw rice, toor dal, urad dal,,,,,,,,,,,,,,,,,,
beans, bread, health drinks, namkeen, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, mustard oils, packaged drinking water, raw rice,,,,,,,,,,,,,,,,,,,,,,,,
besan, cooking sauce, hand wash, jaggery, mango juices, raw rice, sugar, urad dal,,,,,,,,,,,,,,,,,,,,
cream biscuits, ground coffee, healthy snacks, namkeen, sugar,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, besan, cashews, curd, glucose, marie / milk biscuits, hair colors / dyes, maida, namkeen, other dals, sooji / rava, toor dal, urad dal, whole spices,,,,,,,,,,,,,
banana, disposable plates / utensils, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,
organic dals / pulses, organic rice / rice products, organic salt,sugar / jaggery, other oils, other rice products, sooji / rava,,,,,,,,,,,,,,,,,,,,,
bread, ghee, organic dals / pulses, organic f/v, other vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,
beans, cream biscuits, glucose, marie / milk biscuits, gourd / cucumber, other dals, other vegetables, root vegetables, sooji / rava, whole spices, yogurt / lassi,,,,,,,,,,,,,,,,,
beans, namkeen, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, health supplements, moong dal, snacky nuts, sooji / rava, toor dal, yogurt / lassi,,,,,,,,,,,,,,,,,,,,
beans, moong dal, other dals, other vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cashews, instant pastas, other oils, other sweets, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,
beans, moong dal, organic f/v, other dals, other vegetables, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,
sooji / rava, sugar, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, milk, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, health drinks, sugar, toothpaste,,,,,,,,,,,,,,,,,,,,,,,
cashews, other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, other rice products,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, moong dal, organic f/v, other vegetables, raisins, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, other dry fruits, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, organic f/v, organic rice / rice products, other dry fruits, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
ghee, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,,
moong dal,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cream biscuits, glucose, marie / milk biscuits, raisins, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic dals / pulses, organic f/v, organic flours, organic masalas / spices, organic salt,sugar / jaggery, raw rice, root vegetables, whole grains,,,,,,,,,,,,,,,,,,
gourd / cucumber, other vegetables, raw rice, urad dal,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, health drinks, instant pastas, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,
banana, cashews, raisins,,,,,,,,,,,,,,,,,,,,,,,,,
beans, corn snacks, namkeen, other flours, other vegetables, sooji / rava, sugar,,,,,,,,,,,,,,,,,,,,,
honey,,,,,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, organic flours, organic masalas / spices, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, health supplements, namkeen, organic f/v, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, beans, cashews, exotic vegetables, gourd / cucumber, other vegetables, raisins, root vegetables,,,,,,,,,,,,,,,,,,,,
avalakki / poha, basmati rice, ground coffee, whole spices, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, curd, gourd / cucumber, organic rice / rice products, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,
avalakki / poha, besan, cashews, ice creams / desserts, organic flours, other oils, raw peanuts, regular pasta, sugar,,,,,,,,,,,,,,,,,,,
